Gene,logFC,P.Value,adj.P.Val,AveExpr_cluster,AveExpr_rest,percentExpr_cluster,percentExpr_rest
HEXDC,0.0972364708013753,0.000219410595774724,0.0127698842045127,0.15951,0.062273,0.079336,0.02886
EPB41L4A,0.0391459640981526,0.000220553847420191,0.0127817993532578,0.039146,0,0.020295,0
SLC6A6,0.099074319412131,0.000224069542307443,0.0129305215961231,0.169089,0.070015,0.086716,0.034632
GTF2I,0.148624693907403,0.000227469337604927,0.013071328729289,0.343109,0.194484,0.171587,0.090909
EPHA1,0.0778390486312768,0.000229585010528432,0.0131374716738938,0.108572,0.030733,0.053506,0.012987
CXCR3,0.180955415338484,0.000234914253197937,0.013386180812982,0.501732,0.320777,0.239852,0.145743
TOP2B,0.115217088722622,0.000238736778715342,0.0135473174555177,0.215197,0.099979,0.108856,0.046176
SCRN2,0.0783096067196204,0.000246789482244779,0.0139461658036998,0.112316,0.034007,0.060886,0.01443
TNFRSF18,-0.18194904587557,0.000248402840279117,0.0139793317428152,0.27357,0.455519,0.129151,0.193362
BISPR,0.111223112357425,0.000250130001623803,0.0140186028482081,0.203853,0.09263,0.101476,0.04329
PPP2R5C,0.160882158759407,0.000255811750236268,0.0142264579111232,0.393492,0.23261,0.188192,0.108225
EFHD2,0.176874704437337,0.000257748848711204,0.0142264579111232,0.47117,0.294295,0.221402,0.128427
HSH2D,0.131899999986515,0.000257913245239713,0.0142264579111232,0.266929,0.135029,0.125461,0.060606
N4BP2L1,0.104929228918077,0.000258017116091301,0.0142264579111232,0.18662,0.08169,0.097786,0.038961
RP11-356I2.4,0.0885380689715933,0.000264795463817362,0.014541328313422,0.134576,0.046038,0.064576,0.020202
IFFO1,0.0577256783276442,0.000271194168079811,0.0147834857041274,0.067087,0.009361,0.031365,0.004329
